13580,Motu Patlu Kung Fu Kings 4 The Challenge of Kung Fu Brothers,Children & Family Movies; Music & Musicals,While in Japan best friends Motu and Patlu have only one month to train for an epic martial arts battle against two wicked but highly skilled brothers.,Saurav Chakraborty; Sanket Mhatre; Kamal Chaturvedi; Warren Dsouza; Trilok Patel; Manish Bhuvan
13581,Motu Patlu the Superheroes – Super Villains from Mars,Children & Family Movies,Friends Motu and Patlu must save the world from three space thieves but the job gets much harder when a cosmic collision gives the enemies superpowers!,Saurav Chakraborty
13582,Motu Patlu VS Robo Kids,Children & Family Movies,For Motu facing off against three children becomes an unexpected challenge when he realizes they have superstrength — and a secret!,Sourav Chakraborty; Anil Dutt
13583,Motu Patlu: Deep Sea Adventure,Children & Family Movies; Comedies,Friends Motu and Patlu get more maritime excitement than anticipated when the sinking of their ship sends them on a journey through the ocean floor!,Saurav Chakraborty; Vinod Kulkarni; Mayur Vyas; Dilip Sinha; Sunita Sharma
13584,Motu Patlu: King of Kings,Children & Family Movies; Comedies,Motu and Patlu want to help a circus lion get back to the jungle. On the way the three become caught up in an exciting adventure in the forest.,Saurav Chakrabarty; Vinay Pathak
13585,Motu Patlu: Mission Moon,Children & Family Movies; Comedies,An otherworldly enemy has been turning the moon’s soil into gold for his own greedy interests! Can friends Motu and Patlu stop him?,Saurav Chakraborty; Omee; Sankalp; Rajesh; Vinod Kulkarni; Roopa Bhimani; Khushboo Atre; Shailendra Pandey; Shrikant Naidu; Khusboo; Nandkishore; Brian Dcosta
13586,Mountain,Action & Adventure; Documentaries; International Movies,Featuring breathtaking imagery and thought-provoking narration this film takes viewers to the summits of some of the world’s most amazing mountains.,
13587,Move,Docuseries; International TV Shows,Discover the brilliant dancers and choreographers who are shaping the art of movement around the world in this documentary series.,
13588,Move to Heaven,International TV Shows; TV Dramas,Finding life in all that’s left behind a detail-oriented trauma cleaner and his estranged uncle deliver untold stories of the departed to loved ones.,Lee Je-hoon; Tang Jun-sang; Hong Seung-hee; Ji Jin-hee; Lim Won-hee; Choi Soo-young
13589,Movie 43,Comedies,An eye-popping cast stars in this sketch-comedy collage the new millennium's homage to classic anthology films like The Kentucky Fried Movie.,Greg Kinnear; Dennis Quaid; Common; Seth MacFarlane; Will Sasso; Hugh Jackman; Kate Winslet; Liev Schreiber; Naomi Watts; Anna Faris; Chris Pratt; J.B. Smoove; Kieran Culkin; Emma Stone; Cathy Cliften; Kristen Bell; Leslie Bibb; Bobby Cannavale; John Hodgman; Justin Long; Jason Sudeikis; Uma Thurman; Phil Crowley; Kate Bosworth; Richard Gere; Jack McBrayer; Aasif Mandvi; Christopher Mintz-Plasse; Chloë Grace Moretz; Matt Walsh; Patrick Warburton; Gerard Butler; Johnny Knoxville; Seann William Scott; Halle Berry; Stephen Merchant; Terrence Howard; Elizabeth Banks; Josh Duhamel
13590,Moving Art,Docuseries; Science & Nature TV,Experience nature's art as filmmaker Louie Schwartzberg highlights the beauty that lurks in oceans forests deserts and flowers.,
13591,Moving On,International TV Shows; TV Dramas,Family problems relationship issues and professional challenges dog law graduate Melissa Chan following her return from London to Malaysia.,Irene Santiago; Gary Estrada; Ariel Rivera; Patrick Theo; Louise Chong; Mano Maniam; Jojo Struys; Alvin Wong
13592,Mowgli: Legend of the Jungle,Action & Adventure; Children & Family Movies; Dramas,An orphaned boy raised by animals in the jungle seizes his destiny while confronting a dangerous enemy – and his own human origins.,Christian Bale; Cate Blanchett; Benedict Cumberbatch; Naomie Harris; Andy Serkis; Rohan Chand; Peter Mullan; Jack Reynor; Eddie Marsan; Tom Hollander; Louis Ashbourne Serkis; Matthew Rhys; Freida Pinto
13593,Moxie,Comedies; Dramas; Music & Musicals,Inspired by her mom's rebellious past and a confident new friend a shy 16-year-old publishes an anonymous zine calling out sexism at her school.,Hadley Robinson; Lauren Tsai; Patrick Schwarzenegger; Nico Hiraga; Sydney Park; Josephine Langford; Clark Gregg; Josie Totah; Alycia  Pascual-Peña; Anjelika Washington; Charlie Hall; Sabrina Haskett; Ike Barinholtz; Amy Poehler; Marcia Gay Harden
13594,Mr. Chandramouli,Dramas; International Movies; Thrillers,When the lives of a carefree boxer and his cabdriver dad collide with the ambitions of a ruthless businessman a search for answers turns to revenge.,Karthik; Gautam Karthik; Regina Cassandra; Varalakshmi Sarathkumar; Santhosh Prathap; Mime Gopi; J. Mahendran; Viji Chandrasekhar
13595,Mr. Church,Dramas,A temporary personal chef a terminally ill single mother and her young daughter form an unlikely bond that redefines the meaning of family.,Eddie Murphy; Britt Robertson; Natascha McElhone; Xavier Samuel; Lucy Fry; Christian Madsen; Natalie Coughlin; Madison Wolfe; Thom Barry; Mckenna Grace
13596,Mr. Deeds,Comedies; Romantic Movies,After inheriting a media empire humble Longfellow Deeds moves to the Big Apple – where a reporter and a company bigwig are waiting to pounce on him.,Adam Sandler; Winona Ryder; Peter Gallagher; Jared Harris; Allen Covert; Erick Avari; John Turturro; Peter Dante; Conchata Ferrell; Steve Buscemi
13597,Mr. Gaga: A True Story of Love and Dance,Documentaries; International Movies,World-renowned choreographer Ohad Naharin is profiled in this vivid documentary that mixes rehearsal footage with insights about his influence.,Ohad Naharin
13598,Mr. Iglesias,TV Comedies; Teen TV Shows,Hilarious high school teacher Gabriel Iglesias tries to make a difference in the lives of some smart but underperforming students at his alma mater.,Gabriel Iglesias; Sherri Shepherd; Jacob Vargas; Maggie Geha; Richard Gant; Cree Cicchino; Fabrizio Guido; Oscar Nuñez
13599,Mr. Peabody & Sherman,Children & Family Movies; Comedies; Sci-Fi & Fantasy,"Resurrected from the 1960s animated series ""Rocky and Bullwinkle"" canine genius Mr. Peabody and young Sherman take a dizzying ride through time.",Ty Burrell; Max Charles; Ariel Winter; Stephen Colbert; Leslie Mann; Stanley Tucci; Allison Janney; Mel Brooks; Patrick Warburton; Stephen Tobolowsky; Lake Bell
13600,Mr. Pig,Dramas; Independent Movies; International Movies,An aging California pig farmer whose property is on the brink of foreclosure makes a last-ditch trip across the border to sell his prized hog.,Danny Glover; Maya Rudolph; José María Yazpik; Joel Murray; Angélica Aragón; Gabriela Araujo
13601,MR. RIGHT,Action & Adventure; Comedies; Romantic Movies,Fresh off a bad relationship thrill-seeking Martha finds romance and danger with Francis a hit man who's decided to turn the tables on his clients.,Sam Rockwell; Anna Kendrick; Tim Roth; James Ransone; Anson Mount; Michael Eklund; RZA; Katie Nehra
13602,Mr. Romantic,Comedies; International Movies; Romantic Movies,When a carefree man is left with his uncle's fortune he can only receive the riches on one condition: he must settle down with a good woman.,Mohamed Emam; Hassan Hosny; Lebleba; Medhat Tekha; Bassem Samra; Dominique Hourani; Saeed Tarabeek; Diaa El Merghany; Nahla Zaki; Saad El Soghayar
13603,Mr. Roosevelt,Comedies; Independent Movies,A struggling comedian returns to Austin Texas to see her ailing cat and face her messy past – while staying with her ex and his new girlfriend.,Noël Wells; Nick Thune; Britt Lower; Daniella Pineda; Andre Hyland; Armen Weitzman; Sergio Cilli
13604,Mr. Sunshine,International TV Shows; Korean TV Shows; Romantic TV Shows,A young boy who ends up in the U.S. after the 1871 Shinmiyangyo incident returns to Korea at a historical turning point and falls for a noblewoman.,Lee Byung-hun; Kim Tae-ri; Yoo Yeon-seok; Kim Min-jung; Byun Yo-han
13605,Mr. Virgin,Comedies; Dramas; International Movies,When a young man ignores a feng shui master’s warning and decides to marry before turning 30 a series of mishaps begins to curse his life.,Olivia Cheng; Alfred Cheung; Hu Chin; Chung Ping Geung; Anglie Leung
13606,Mr. Woodcock,Comedies,When a self-help author learns that his mother has fallen for his sadistic high school gym teacher he tries to put a stop to their budding romance.,Billy Bob Thornton; Seann William Scott; Ethan Suplee; Melissa Sagemiller; Susan Sarandon; Melissa Leo; Bill Macy; Kurt Fuller; Amy Poehler
13607,Mr. Young,Kids' TV; TV Comedies,After Adam graduates from college at age 14 he heads back to high school to teach science where his crush and his best friends are his students!,Brendan Meyer; Matreya Fedor; Gig Morton; Kurt Ostlund; Emily Tennant; Milo Shandel
13608,Mrs. Serial Killer,International Movies; Thrillers,When a doctor gets jailed for a string of shocking murders his loyal wife sets out to commit a copycat crime to prove his innocence.,Jacqueline Fernandez; Manoj Bajpayee; Mohit Raina; Zayn Marie Khan
13609,Ms. Mammy,Comedies; International Movies,A successful advertising agency executive falls asleep on an airplane and wakes up in an alternate universe as a stay-at-home mom with three kids.,Yasmin Abdulaziz; Hassan El Raddad; Ahmed Fouad Selim; Entessar; Hesham Ismail; Badria Tolba; Ghassan Mattar; Eman El-Sayed; Saad El Soghayar; Soleiman Eid; Youssef Eid; Hassan Abdulfattah; Mohamed Lotfy; Hala Fakher
13610,Mubarakan,Comedies; Dramas; International Movies,Chaos ensues after two orphaned twin brothers raised apart team up with their eccentric unmarried uncle to find a solution to their romantic woes.,Anil Kapoor; Arjun Kapoor; Ileana D'Cruz; Athiya Shetty; Neha Sharma; Vineet Kumar Singh; Pavan Malhotra; Ratna Pathak Shah; Karan Kundra; Anil Mange; Rahul Dev; Sanjay Kapoor
13611,Much Ado About Nothing,Dramas; Independent Movies; International Movies,Carefree college student Vicente ends up in a desperate fight for freedom when a well-connected friend falsely accuses him of a hit-and-run accident.,Agustín Silva; Paulina García; Daniel Alcaíno; Alejandro Goic; Luis Gnecco; Samuel Landea; Dindi Jane; Isabella Costa; Augusto Schuster; Pilar Ronderos
13612,Much Loved,Dramas; Independent Movies; International Movies,Four friends who make their living as prostitutes in Morocco deal with both the dangers and stigma that come with their profession.,Loubna Abidar; Asmaa Lazrak; Halima Karaouane; Sara El Mhamdi Elaaloui; Abdellah Didane; Danny Boushebel; Carlo Brandt; Camélia Montassere
13613,Mucho Mucho Amor: The Legend of Walter Mercado,Documentaries; LGBTQ Movies,Dazzling and tender-hearted legendary astrologer Walter Mercado vanished at the peak of his fame. This documentary poignantly explains what happened.,Walter Mercado
13614,Mucize,Dramas; International Movies,Sent away from his family to a remote mountain town teacher Mahir helps the villagers build a school – and inspires a path to hope for them all.,Talat Bulut; Mert Turak; Mahsun Kırmızıgül; Erdem Yener; Erol Demiröz; Ali Sürmeli; Meral Çetinkaya; Büşra Pekin
13615,Mud,Dramas; Independent Movies,Two Mississippi teens meet peculiar drifter Mud and get caught up in his web of tall tales about lost love crimes of passion and bounty hunters.,Matthew McConaughey; Reese Witherspoon; Tye Sheridan; Jacob Lofland; Sam Shepard; Ray McKinnon; Sarah Paulson; Michael Shannon; Joe Don Baker; Paul Sparks
13616,Mudbound,Dramas; Independent Movies,Two Mississippi families – one black one white – confront the brutal realities of prejudice farming and friendship in a divided World War II era.,Carey Mulligan; Jason Clarke; Mary J. Blige; Garrett Hedlund; Jason Mitchell; Rob Morgan; Jonathan Banks
13617,Mugamoodi,Action & Adventure; International Movies,A martial arts specialist accidentally becomes a superhero when he steps in – in costume – to help the cops catch a criminal.,Jiiva; Pooja Hegde; Narain; Nasser; Girish Karnad; Anupama Kumar; Selvaah
13618,Mujeres arriba,Comedies; International Movies; Romantic Movies,A trio of best friends — a carefree bachelorette a passionate mom and a perfectionist girlfriend — try to spice up their sex lives with their partners.,Loretto Bernal; Natalia Valdebenito; Alison Mandel; Matías Assler; Cristián Riquelme; Diego Casanueva; Samuel González; Consuelo Holzapfel; Esteban Rojas; Amanda Müller
13619,Mujhse Shaadi Karogi,Comedies; International Movies; Romantic Movies,Samir must overcome a hostile horoscope a hot temper and a determined rival to win the heart of Rani the love of his life.,Rajpal Yadav; Amrish Puri; Kader Khan; Shashi Kala; Priyanka Chopra; Salman Khan; Akshay Kumar; Satish Shah
13620,Mujrim,Action & Adventure; Dramas; International Movies,Jailed as a teenager Shankar has been unable to stay on the right side of the law ever since despite his wife's pleas and his mother's rejection.,Mithun Chakraborty; Madhuri Dixit; Suresh Oberoi; Shakti Kapoor; Pallavi Joshi; Gulshan Grover; Amrish Puri; Nutan; Jagdeep; Sharat Saxena
13621,Mukhsin,Children & Family Movies; Comedies; Dramas,When young Mukhsin arrives in a new town 10-year-old tomboy Orked adopts him as her new best friend and the two develop a touching friendship that begins to spill over into the inklings of first love.,Mohd Syafie Naswip; Sharifah Aryana; Sharifah Aleya; Adibah Noor; Irwan Iskandar; Sallehuddin Abu Bakar
13622,Mumbai Cha Raja,Dramas; Independent Movies; International Movies,This coming-of-age tale follows Rahul a young boy growing up in a Mumbai slum whose alcoholic father abuses him and his mother.,Rahul Bairagi; Arbaaz Khan; Tejas Parvatkar; Dhanshree Jain; Salman Khan; Aftab Khan
